Call Id,Agent,Date,Time,Topic,Answered (Y/N),Resolved,Speed of answer in seconds,AvgTalkDuration,Satisfaction rating,AvgTalkDuration_seconds,AvgTalkDuration_minutes
ID2900,Becky,2021-02-20,12:02:53,Payment related,Y,Y,20,0:06:22,3,382.1768519,6.366666667
ID2901,Dan,2021-02-20,12:10:05,Contract related,Y,N,115,0:05:35,4,335.1550926,5.583333333
ID2902,Joe,2021-02-20,12:10:05,Contract related,N,N,,,,0,0
ID2903,Dan,2021-02-20,12:25:55,Technical Support,Y,Y,95,0:04:58,3,298.137963,4.966666667
ID2904,Becky,2021-02-20,12:25:55,Payment related,Y,Y,114,0:03:07,4,187.0865741,3.116666667
ID2905,Martha,2021-02-20,12:46:05,Contract related,Y,Y,71,0:02:01,4,121.0560185,2.016666667
ID2906,Stewart,2021-02-20,12:46:05,Payment related,Y,Y,44,0:06:02,1,362.1675926,6.033333333
ID2907,Greg,2021-02-20,12:51:50,Technical Support,N,N,,,,0,0
ID2908,Becky,2021-02-20,12:51:50,Technical Support,N,N,,,,0,0
ID2909,Stewart,2021-02-20,13:35:02,Payment related,Y,Y,24,0:01:54,3,114.0527778,1.9
ID2910,Greg,2021-02-20,13:35:02,Streaming,N,N,,,,0,0
ID2911,Dan,2021-02-20,13:56:38,Contract related,Y,Y,70,0:02:59,3,179.0828704,2.983333333
ID2912,Jim,2021-02-20,13:56:38,Streaming,N,N,,,,0,0
ID2913,Dan,2021-02-20,14:13:55,Admin Support,Y,Y,33,0:00:40,1,40.01851852,0.666666667
ID2914,Diane,2021-02-20,14:13:55,Contract related,N,N,,,,0,0
ID2915,Greg,2021-02-20,14:28:19,Admin Support,Y,N,15,0:05:32,1,332.1537037,5.533333333
ID2916,Joe,2021-02-20,14:28:19,Streaming,Y,Y,103,0:04:56,4,296.137037,4.933333333
ID2917,Martha,2021-02-20,15:07:12,Contract related,Y,Y,61,0:05:50,5,350.162037,5.833333333
ID2918,Greg,2021-02-20,15:07:12,Admin Support,N,N,,,,0,0
ID2919,Greg,2021-02-20,15:11:31,Contract related,Y,Y,32,0:01:25,4,85.03935185,1.416666667
ID2920,Dan,2021-02-20,15:11:31,Admin Support,Y,Y,33,0:01:42,4,102.0472222,1.7
ID2921,Becky,2021-02-20,15:12:58,Payment related,Y,Y,30,0:05:50,3,350.162037,5.833333333
ID2922,Stewart,2021-02-20,15:12:58,Streaming,Y,Y,36,0:05:26,4,326.1509259,5.433333333
ID2923,Dan,2021-02-20,15:21:36,Technical Support,Y,Y,16,0:04:20,4,260.1203704,4.333333333
ID2924,Stewart,2021-02-20,15:21:36,Technical Support,Y,Y,60,0:04:27,3,267.1236111,4.45
ID2925,Stewart,2021-02-20,15:53:17,Technical Support,N,N,,,,0,0
ID2926,Stewart,2021-02-20,15:53:17,Contract related,Y,Y,42,0:04:56,4,296.137037,4.933333333
ID2927,Dan,2021-02-20,16:00:29,Contract related,Y,Y,58,0:05:41,1,341.1578704,5.683333333
ID2928,Greg,2021-02-20,16:00:29,Payment related,Y,N,44,0:02:18,1,138.0638889,2.3
ID2929,Martha,2021-02-20,16:10:34,Streaming,Y,N,72,0:02:33,1,153.0708333,2.55
ID2930,Stewart,2021-02-20,16:10:34,Streaming,Y,Y,13,0:03:57,4,237.1097222,3.95
ID2931,Jim,2021-02-20,16:14:53,Streaming,Y,Y,113,0:03:31,4,211.0976852,3.516666667
ID2932,Joe,2021-02-20,16:14:53,Streaming,N,N,,,,0,0
ID2933,Greg,2021-02-20,16:16:19,Contract related,Y,Y,51,0:06:30,4,390.1805556,6.5
ID2934,Greg,2021-02-20,16:16:19,Contract related,Y,N,85,0:05:14,1,314.1453704,5.233333333
ID2935,Stewart,2021-02-20,16:32:10,Payment related,Y,N,27,0:06:24,4,384.1777778,6.4
ID2936,Dan,2021-02-20,16:32:10,Contract related,Y,Y,75,0:03:25,3,205.0949074,3.416666667
ID2937,Jim,2021-02-20,16:52:19,Contract related,Y,Y,63,0:05:33,2,333.1541667,5.55
ID2938,Dan,2021-02-20,16:52:19,Admin Support,N,N,,,,0,0
ID2939,Diane,2021-02-20,17:25:26,Payment related,Y,Y,22,0:00:51,3,51.02361111,0.85
ID2940,Becky,2021-02-20,17:25:26,Contract related,N,N,,,,0,0
ID2941,Stewart,2021-02-20,17:57:07,Admin Support,Y,N,106,0:03:45,3,225.1041667,3.75
ID2942,Greg,2021-02-20,17:57:07,Streaming,Y,Y,86,0:02:40,4,160.0740741,2.666666667
ID2943,Stewart,2021-02-21,9:57:36,Contract related,Y,Y,55,0:06:04,3,364.1685185,6.066666667
ID2944,Martha,2021-02-21,9:57:36,Admin Support,Y,Y,74,0:06:46,2,406.187963,6.766666667
ID2945,Stewart,2021-02-21,10:12:00,Admin Support,Y,Y,53,0:06:20,5,380.1759259,6.333333333
ID2946,Joe,2021-02-21,10:12:00,Technical Support,Y,Y,115,0:02:05,3,125.0578704,2.083333333
ID2947,Jim,2021-02-21,10:22:05,Admin Support,Y,Y,29,0:01:30,4,90.04166667,1.5
ID2948,Joe,2021-02-21,10:22:05,Payment related,Y,Y,16,0:02:10,4,130.0601852,2.166666667
ID2949,Martha,2021-02-21,11:06:43,Technical Support,Y,N,26,0:03:45,3,225.1041667,3.75
ID2950,Becky,2021-02-21,11:06:43,Technical Support,Y,Y,71,0:03:49,1,229.1060185,3.816666667
ID2951,Joe,2021-02-21,11:08:10,Streaming,Y,Y,109,0:04:31,4,271.125463,4.516666667
ID2952,Joe,2021-02-21,11:08:10,Technical Support,Y,Y,102,0:03:50,5,230.1064815,3.833333333
ID2953,Joe,2021-02-21,11:12:29,Payment related,Y,Y,115,0:00:37,4,37.01712963,0.616666667
ID2954,Diane,2021-02-21,11:12:29,Technical Support,Y,Y,48,0:02:27,4,147.0680556,2.45
ID2955,Dan,2021-02-21,11:35:31,Streaming,Y,Y,41,0:04:27,5,267.1236111,4.45
ID2956,Greg,2021-02-21,11:35:31,Technical Support,Y,Y,97,0:03:10,4,190.087963,3.166666667
ID2957,Martha,2021-02-21,11:42:43,Payment related,Y,N,39,0:03:22,3,202.0935185,3.366666667
ID2958,Becky,2021-02-21,11:42:43,Admin Support,N,N,,,,0,0
ID2959,Jim,2021-02-21,11:54:14,Payment related,Y,Y,73,0:01:13,3,73.0337963,1.216666667
ID2960,Dan,2021-02-21,11:54:14,Contract related,Y,Y,25,0:01:06,1,66.03055556,1.1
ID2961,Becky,2021-02-21,12:21:36,Streaming,Y,Y,84,0:03:49,3,229.1060185,3.816666667
ID2962,Becky,2021-02-21,12:21:36,Technical Support,Y,Y,99,0:02:35,5,155.0717593,2.583333333
ID2963,Jim,2021-02-21,12:25:55,Streaming,Y,Y,108,0:05:28,3,328.1518519,5.466666667
ID2964,Greg,2021-02-21,12:25:55,Payment related,Y,Y,80,0:02:17,4,137.0634259,2.283333333
ID2965,Becky,2021-02-21,12:57:36,Payment related,Y,Y,77,0:01:15,4,75.03472222,1.25
ID2966,Stewart,2021-02-21,12:57:36,Admin Support,Y,Y,14,0:01:31,5,91.04212963,1.516666667
ID2967,Stewart,2021-02-21,13:14:53,Technical Support,Y,N,69,0:05:10,5,310.1435185,5.166666667
ID2968,Jim,2021-02-21,13:14:53,Contract related,Y,Y,91,0:00:53,3,53.02453704,0.883333333
ID2969,Greg,2021-02-21,13:35:02,Payment related,N,N,,,,0,0
ID2970,Becky,2021-02-21,13:35:02,Payment related,Y,Y,125,0:03:09,1,189.0875,3.15
ID2971,Becky,2021-02-21,13:56:38,Streaming,Y,Y,25,0:06:00,4,360.1666667,6
ID2972,Dan,2021-02-21,13:56:38,Payment related,Y,Y,60,0:04:45,4,285.1319444,4.75
ID2973,Becky,2021-02-21,13:59:31,Technical Support,Y,N,97,0:04:40,3,280.1296296,4.666666667
ID2974,Dan,2021-02-21,13:59:31,Admin Support,Y,Y,41,0:04:56,1,296.137037,4.933333333
ID2975,Stewart,2021-02-21,14:29:46,Payment related,N,N,,,,0,0
ID2976,Greg,2021-02-21,14:29:46,Streaming,Y,Y,47,0:06:59,4,419.1939815,6.983333333
ID2977,Becky,2021-02-21,14:47:02,Contract related,N,N,,,,0,0
ID2978,Jim,2021-02-21,14:47:02,Streaming,Y,Y,82,0:06:34,5,394.1824074,6.566666667
ID2979,Greg,2021-02-21,14:58:34,Admin Support,Y,Y,94,0:04:43,4,283.1310185,4.716666667
ID2980,Becky,2021-02-21,14:58:34,Contract related,Y,Y,43,0:04:43,4,283.1310185,4.716666667
ID2981,Stewart,2021-02-21,15:10:05,Technical Support,Y,Y,27,0:04:07,1,247.1143519,4.116666667
ID2982,Joe,2021-02-21,15:10:05,Technical Support,Y,N,15,0:02:51,3,171.0791667,2.85
ID2983,Jim,2021-02-21,15:44:38,Technical Support,Y,Y,21,0:01:22,4,82.03796296,1.366666667
ID2984,Dan,2021-02-21,15:44:38,Technical Support,Y,Y,30,0:01:46,5,106.0490741,1.766666667
ID2985,Diane,2021-02-21,15:46:05,Admin Support,Y,N,106,0:02:10,1,130.0601852,2.166666667
ID2986,Jim,2021-02-21,15:46:05,Admin Support,Y,Y,56,0:05:21,3,321.1486111,5.35
ID2987,Dan,2021-02-21,16:23:31,Payment related,Y,Y,100,0:06:33,5,393.1819444,6.55
ID2988,Diane,2021-02-21,16:23:31,Streaming,Y,Y,48,0:05:46,3,346.1601852,5.766666667
ID2989,Jim,2021-02-21,16:59:31,Streaming,Y,Y,74,0:03:37,5,217.100463,3.616666667
ID2990,Stewart,2021-02-21,16:59:31,Admin Support,Y,Y,100,0:04:00,1,240.1111111,4
ID2991,Diane,2021-02-21,17:19:41,Payment related,Y,N,90,0:02:43,3,163.075463,2.716666667
ID2992,Becky,2021-02-21,17:19:41,Technical Support,N,N,,,,0,0
ID2993,Dan,2021-02-21,17:21:07,Payment related,Y,Y,43,0:06:20,5,380.1759259,6.333333333
ID2994,Joe,2021-02-21,17:21:07,Payment related,Y,Y,68,0:05:13,4,313.1449074,5.216666667
ID2995,Jim,2021-02-21,17:49:55,Streaming,N,N,,,,0,0
ID2996,Diane,2021-02-21,17:49:55,Admin Support,Y,Y,65,0:05:18,1,318.1472222,5.3
ID2997,Greg,2021-02-22,9:04:19,Admin Support,Y,Y,125,0:01:58,5,118.0546296,1.966666667
ID2998,Joe,2021-02-22,9:04:19,Admin Support,Y,Y,62,0:05:13,4,313.1449074,5.216666667
ID2999,Jim,2021-02-22,9:44:38,Payment related,Y,Y,24,0:02:10,3,130.0601852,2.166666667
ID3000,Becky,2021-02-22,9:44:38,Streaming,N,N,,,,0,0
ID3001,Jim,2021-02-22,11:12:29,Streaming,Y,Y,41,0:02:17,4,137.0634259,2.283333333
ID3002,Becky,2021-02-22,11:12:29,Streaming,Y,Y,81,0:01:53,3,113.0523148,1.883333333
ID3003,Diane,2021-02-22,11:13:55,Technical Support,Y,Y,21,0:05:28,5,328.1518519,5.466666667
ID3004,Joe,2021-02-22,11:13:55,Admin Support,N,N,,,,0,0
ID3005,Jim,2021-02-22,11:29:46,Streaming,N,N,,,,0,0
ID3006,Jim,2021-02-22,11:29:46,Contract related,Y,Y,42,0:04:28,4,268.1240741,4.466666667
ID3007,Greg,2021-02-22,11:58:34,Streaming,Y,Y,79,0:05:21,5,321.1486111,5.35
ID3008,Greg,2021-02-22,11:58:34,Technical Support,Y,Y,120,0:04:53,4,293.1356481,4.883333333
ID3009,Dan,2021-02-22,12:04:19,Admin Support,Y,Y,10,0:02:34,4,154.0712963,2.566666667
ID3010,Jim,2021-02-22,12:04:19,Streaming,Y,Y,21,0:05:05,1,305.1412037,5.083333333
ID3011,Diane,2021-02-22,13:01:55,Technical Support,Y,N,16,0:03:35,5,215.099537,3.583333333
ID3012,Joe,2021-02-22,13:01:55,Payment related,Y,Y,34,0:06:19,5,379.175463,6.316666667
ID3013,Diane,2021-02-22,13:19:12,Contract related,Y,Y,116,0:06:53,1,413.1912037,6.883333333
ID3014,Greg,2021-02-22,13:19:12,Admin Support,Y,Y,28,0:06:25,2,385.1782407,6.416666667
ID3015,Martha,2021-02-22,13:30:43,Technical Support,Y,Y,75,0:02:33,3,153.0708333,2.55
ID3016,Martha,2021-02-22,13:30:43,Payment related,N,N,,,,0,0
ID3017,Joe,2021-02-22,14:06:43,Payment related,Y,N,29,0:03:34,2,214.0990741,3.566666667
ID3018,Jim,2021-02-22,14:06:43,Technical Support,N,N,,,,0,0
ID3019,Becky,2021-02-22,14:32:38,Technical Support,N,N,,,,0,0
ID3020,Dan,2021-02-22,14:32:38,Technical Support,Y,Y,118,0:02:11,4,131.0606481,2.183333333
ID3021,Dan,2021-02-22,14:32:38,Admin Support,Y,Y,87,0:05:04,3,304.1407407,5.066666667
ID3022,Diane,2021-02-22,14:32:38,Streaming,Y,N,100,0:06:45,3,405.1875,6.75
ID3023,Becky,2021-02-22,15:12:58,Admin Support,Y,Y,114,0:05:05,2,305.1412037,5.083333333
ID3024,Stewart,2021-02-22,15:12:58,Technical Support,Y,Y,69,0:00:35,4,35.0162037,0.583333333
ID3025,Jim,2021-02-22,15:18:43,Admin Support,Y,Y,112,0:01:59,3,119.0550926,1.983333333
ID3026,Dan,2021-02-22,15:18:43,Technical Support,N,N,,,,0,0
ID3027,Stewart,2021-02-22,15:37:26,Streaming,Y,Y,48,0:01:54,3,114.0527778,1.9
ID3028,Becky,2021-02-22,15:37:26,Payment related,Y,Y,92,0:01:26,2,86.03981481,1.433333333
ID3029,Jim,2021-02-22,15:37:26,Streaming,Y,Y,102,0:06:34,4,394.1824074,6.566666667
ID3030,Martha,2021-02-22,15:37:26,Technical Support,Y,Y,16,0:06:31,3,391.1810185,6.516666667
ID3031,Joe,2021-02-22,15:41:46,Technical Support,Y,Y,58,0:02:53,5,173.0800926,2.883333333
ID3032,Becky,2021-02-22,15:41:46,Contract related,Y,Y,87,0:01:42,5,102.0472222,1.7
ID3033,Joe,2021-02-22,15:48:58,Contract related,Y,Y,88,0:01:17,4,77.03564815,1.283333333
ID3034,Dan,2021-02-22,15:48:58,Admin Support,Y,Y,59,0:03:42,3,222.1027778,3.7
ID3035,Jim,2021-02-22,16:26:24,Streaming,Y,Y,11,0:03:15,3,195.0902778,3.25
ID3036,Joe,2021-02-22,16:26:24,Technical Support,Y,Y,75,0:06:33,3,393.1819444,6.55
ID3037,Greg,2021-02-22,16:39:22,Admin Support,Y,Y,64,0:06:37,3,397.1837963,6.616666667
ID3038,Becky,2021-02-22,16:39:22,Streaming,Y,Y,95,0:05:16,1,316.1462963,5.266666667
ID3039,Martha,2021-02-22,16:55:12,Technical Support,Y,Y,94,0:05:02,4,302.1398148,5.033333333
ID3040,Greg,2021-02-22,16:55:12,Payment related,N,N,,,,0,0
ID3041,Joe,2021-02-22,17:03:50,Contract related,N,N,,,,0,0
ID3042,Becky,2021-02-22,17:03:50,Admin Support,N,N,,,,0,0
ID3043,Dan,2021-02-22,17:09:36,Contract related,N,N,,,,0,0
ID3044,Diane,2021-02-22,17:09:36,Contract related,Y,Y,41,0:02:08,3,128.0592593,2.133333333
ID3045,Diane,2021-02-22,17:19:41,Admin Support,Y,Y,38,0:03:48,3,228.1055556,3.8
ID3046,Martha,2021-02-22,17:19:41,Streaming,Y,Y,33,0:01:42,5,102.0472222,1.7
ID3047,Dan,2021-02-23,9:02:53,Technical Support,Y,Y,49,0:01:01,3,61.02824074,1.016666667
ID3048,Dan,2021-02-23,9:02:53,Streaming,Y,Y,97,0:00:46,5,46.0212963,0.766666667
ID3049,Becky,2021-02-23,9:23:02,Payment related,Y,Y,23,0:02:53,3,173.0800926,2.883333333
ID3050,Joe,2021-02-23,9:23:02,Technical Support,Y,Y,60,0:06:16,3,376.1740741,6.266666667
ID3051,Martha,2021-02-23,9:43:12,Technical Support,Y,Y,48,0:06:24,2,384.1777778,6.4
ID3052,Diane,2021-02-23,9:43:12,Contract related,Y,Y,28,0:01:45,4,105.0486111,1.75
ID3053,Martha,2021-02-23,10:24:58,Technical Support,Y,Y,104,0:05:43,4,343.1587963,5.716666667
ID3054,Greg,2021-02-23,10:24:58,Contract related,Y,Y,115,0:01:23,4,83.03842593,1.383333333
ID3055,Becky,2021-02-23,10:43:41,Admin Support,Y,N,89,0:01:52,3,112.0518519,1.866666667
ID3056,Martha,2021-02-23,10:43:41,Contract related,N,N,,,,0,0
ID3057,Stewart,2021-02-23,10:49:26,Technical Support,Y,Y,111,0:04:17,3,257.1189815,4.283333333
ID3058,Jim,2021-02-23,10:49:26,Payment related,Y,Y,17,0:06:18,5,378.175,6.3
ID3059,Diane,2021-02-23,11:22:34,Technical Support,Y,Y,112,0:01:03,3,63.02916667,1.05
ID3060,Stewart,2021-02-23,11:22:34,Streaming,Y,N,100,0:04:25,5,265.1226852,4.416666667
ID3061,Becky,2021-02-23,12:01:26,Payment related,N,N,,,,0,0
ID3062,Diane,2021-02-23,12:01:26,Admin Support,Y,Y,40,0:04:13,3,253.1171296,4.216666667
ID3063,Martha,2021-02-23,12:41:46,Contract related,N,N,,,,0,0
ID3064,Becky,2021-02-23,12:41:46,Admin Support,Y,Y,29,0:01:10,3,70.03240741,1.166666667
ID3065,Jim,2021-02-23,12:59:02,Admin Support,Y,N,39,0:06:33,4,393.1819444,6.55
ID3066,Diane,2021-02-23,12:59:02,Payment related,Y,Y,41,0:01:18,3,78.03611111,1.3
ID3067,Stewart,2021-02-23,13:26:24,Streaming,N,N,,,,0,0
ID3068,Martha,2021-02-23,13:26:24,Technical Support,N,N,,,,0,0
ID3069,Becky,2021-02-23,13:37:55,Admin Support,Y,Y,56,0:00:37,5,37.01712963,0.616666667
ID3070,Diane,2021-02-23,13:37:55,Streaming,Y,Y,76,0:02:16,1,136.062963,2.266666667
ID3071,Greg,2021-02-23,13:45:07,Admin Support,Y,N,36,0:01:06,3,66.03055556,1.1
ID3072,Jim,2021-02-23,13:45:07,Streaming,Y,Y,111,0:01:42,3,102.0472222,1.7
ID3073,Becky,2021-02-23,14:28:19,Payment related,Y,Y,17,0:03:04,4,184.0851852,3.066666667
ID3074,Diane,2021-02-23,14:28:19,Payment related,Y,Y,121,0:03:23,5,203.0939815,3.383333333
ID3075,Stewart,2021-02-23,14:34:05,Payment related,Y,Y,69,0:06:05,4,365.1689815,6.083333333
ID3076,Jim,2021-02-23,14:34:05,Contract related,Y,Y,111,0:03:27,3,207.0958333,3.45
ID3077,Martha,2021-02-23,14:38:24,Technical Support,N,N,,,,0,0
ID3078,Jim,2021-02-23,14:38:24,Technical Support,Y,Y,86,0:04:38,3,278.1287037,4.633333333
ID3079,Dan,2021-02-23,14:48:29,Payment related,Y,Y,77,0:06:53,4,413.1912037,6.883333333
ID3080,Jim,2021-02-23,14:48:29,Contract related,Y,Y,70,0:04:48,3,288.1333333,4.8
ID3081,Greg,2021-02-23,14:54:14,Streaming,Y,Y,82,0:01:26,3,86.03981481,1.433333333
ID3082,Joe,2021-02-23,14:54:14,Payment related,N,N,,,,0,0
ID3083,Becky,2021-02-23,15:21:36,Contract related,Y,Y,69,0:02:17,1,137.0634259,2.283333333
ID3084,Jim,2021-02-23,15:21:36,Technical Support,N,N,,,,0,0
ID3085,Joe,2021-02-23,15:30:14,Contract related,Y,Y,56,0:01:22,1,82.03796296,1.366666667
ID3086,Greg,2021-02-23,15:30:14,Contract related,Y,Y,95,0:06:09,1,369.1708333,6.15
ID3087,Jim,2021-02-23,15:34:34,Admin Support,N,N,,,,0,0
ID3088,Greg,2021-02-23,15:34:34,Streaming,Y,Y,13,0:06:06,3,366.1694444,6.1
ID3089,Joe,2021-02-23,15:47:31,Payment related,Y,Y,52,0:04:59,4,299.1384259,4.983333333
ID3090,Joe,2021-02-23,15:47:31,Technical Support,Y,N,40,0:05:52,4,352.162963,5.866666667
ID3091,Greg,2021-02-23,16:40:48,Admin Support,N,N,,,,0,0
ID3092,Martha,2021-02-23,16:40:48,Contract related,Y,Y,124,0:06:43,5,403.1865741,6.716666667
ID3093,Greg,2021-02-23,16:55:12,Payment related,Y,Y,99,0:06:44,4,404.187037,6.733333333
ID3094,Becky,2021-02-23,16:55:12,Streaming,Y,Y,99,0:06:38,4,398.1842593,6.633333333
ID3095,Diane,2021-02-23,17:11:02,Payment related,Y,Y,86,0:04:26,4,266.1231481,4.433333333
ID3096,Joe,2021-02-23,17:11:02,Technical Support,Y,Y,118,0:00:53,2,53.02453704,0.883333333
ID3097,Martha,2021-02-23,17:24:00,Contract related,Y,Y,50,0:06:23,4,383.1773148,6.383333333
ID3098,Martha,2021-02-23,17:24:00,Admin Support,N,N,,,,0,0
ID3099,Becky,2021-02-23,17:29:46,Streaming,Y,Y,52,0:03:34,1,214.0990741,3.566666667
ID3100,Diane,2021-02-23,17:29:46,Technical Support,Y,Y,34,0:04:46,4,286.1324074,4.766666667
ID3101,Greg,2021-02-24,9:36:00,Payment related,Y,Y,37,0:03:48,3,228.1055556,3.8
ID3102,Dan,2021-02-24,9:36:00,Admin Support,Y,Y,75,0:03:01,4,181.0837963,3.016666667
ID3103,Dan,2021-02-24,12:59:02,Technical Support,Y,Y,85,0:01:13,2,73.0337963,1.216666667
ID3104,Diane,2021-02-24,12:59:02,Admin Support,Y,Y,25,0:04:23,3,263.1217593,4.383333333
ID3105,Stewart,2021-02-24,13:00:29,Admin Support,N,N,,,,0,0
ID3106,Dan,2021-02-24,13:00:29,Contract related,N,N,,,,0,0
ID3107,Joe,2021-02-24,13:17:46,Streaming,Y,Y,70,0:00:48,4,48.02222222,0.8
ID3108,Diane,2021-02-24,13:17:46,Technical Support,Y,Y,103,0:03:26,4,206.0953704,3.433333333
ID3109,Stewart,2021-02-24,13:35:02,Payment related,Y,Y,71,0:06:57,5,417.1930556,6.95
ID3110,Becky,2021-02-24,13:35:02,Technical Support,Y,Y,51,0:01:11,4,71.03287037,1.183333333
ID3111,Jim,2021-02-24,13:49:26,Payment related,Y,Y,103,0:00:32,5,32.01481481,0.533333333
ID3112,Joe,2021-02-24,13:49:26,Payment related,Y,Y,98,0:02:55,5,175.0810185,2.916666667
ID3113,Greg,2021-02-24,13:58:05,Payment related,Y,Y,65,0:03:24,2,204.0944444,3.4
ID3114,Dan,2021-02-24,13:58:05,Admin Support,Y,Y,104,0:04:59,4,299.1384259,4.983333333
ID3115,Jim,2021-02-24,14:24:00,Payment related,Y,Y,82,0:04:46,2,286.1324074,4.766666667
ID3116,Martha,2021-02-24,14:24:00,Payment related,Y,Y,26,0:02:52,4,172.0796296,2.866666667
ID3117,Diane,2021-02-24,14:34:05,Payment related,Y,N,84,0:03:36,3,216.1,3.6
ID3118,Greg,2021-02-24,14:34:05,Technical Support,Y,Y,106,0:05:43,4,343.1587963,5.716666667
ID3119,Joe,2021-02-24,14:41:17,Admin Support,Y,Y,92,0:01:42,4,102.0472222,1.7
ID3120,Joe,2021-02-24,14:41:17,Admin Support,N,N,,,,0,0
ID3121,Becky,2021-02-24,15:17:17,Contract related,Y,Y,122,0:03:01,1,181.0837963,3.016666667
ID3122,Becky,2021-02-24,15:17:17,Contract related,Y,Y,92,0:02:44,4,164.0759259,2.733333333
ID3123,Diane,2021-02-24,15:21:36,Payment related,N,N,,,,0,0
ID3124,Jim,2021-02-24,15:21:36,Streaming,Y,Y,61,0:04:25,5,265.1226852,4.416666667
ID3125,Martha,2021-02-24,15:28:48,Technical Support,Y,Y,27,0:01:56,5,116.0537037,1.933333333
ID3126,Becky,2021-02-24,15:28:48,Technical Support,Y,Y,68,0:01:48,1,108.05,1.8
ID3127,Diane,2021-02-24,15:41:46,Technical Support,N,N,,,,0,0
ID3128,Greg,2021-02-24,15:41:46,Technical Support,Y,Y,59,0:00:42,4,42.01944444,0.7
ID3129,Joe,2021-02-24,16:07:41,Payment related,N,N,,,,0,0
ID3130,Joe,2021-02-24,16:07:41,Technical Support,Y,Y,110,0:05:50,4,350.162037,5.833333333
ID3131,Jim,2021-02-24,16:23:31,Technical Support,Y,Y,23,0:02:20,4,140.0648148,2.333333333
ID3132,Diane,2021-02-24,16:23:31,Contract related,Y,Y,60,0:06:09,5,369.1708333,6.15
ID3133,Stewart,2021-02-24,16:37:55,Payment related,Y,Y,89,0:02:27,3,147.0680556,2.45
ID3134,Martha,2021-02-24,16:37:55,Admin Support,Y,Y,48,0:04:06,3,246.1138889,4.1
ID3135,Joe,2021-02-24,16:42:14,Admin Support,Y,Y,52,0:04:55,5,295.1365741,4.916666667
ID3136,Jim,2021-02-24,16:42:14,Payment related,Y,Y,49,0:03:19,1,199.0921296,3.316666667
ID3137,Becky,2021-02-24,16:48:00,Technical Support,Y,Y,33,0:04:39,2,279.1291667,4.65
ID3138,Jim,2021-02-24,16:48:00,Technical Support,Y,Y,108,0:04:19,4,259.1199074,4.316666667
ID3139,Jim,2021-02-24,17:13:55,Payment related,N,N,,,,0,0
ID3140,Joe,2021-02-24,17:13:55,Payment related,Y,Y,21,0:04:56,5,296.137037,4.933333333
ID3141,Martha,2021-02-24,17:16:48,Contract related,Y,Y,23,0:03:49,5,229.1060185,3.816666667
ID3142,Dan,2021-02-24,17:16:48,Technical Support,N,N,,,,0,0
ID3143,Becky,2021-02-24,17:28:19,Contract related,Y,Y,73,0:05:34,5,334.1546296,5.566666667
ID3144,Dan,2021-02-24,17:28:19,Technical Support,N,N,,,,0,0
ID3145,Stewart,2021-02-24,17:36:58,Technical Support,Y,Y,22,0:04:13,3,253.1171296,4.216666667
ID3146,Martha,2021-02-24,17:36:58,Payment related,N,N,,,,0,0
ID3147,Stewart,2021-02-24,17:42:43,Admin Support,Y,N,12,0:05:43,4,343.1587963,5.716666667
ID3148,Joe,2021-02-24,17:42:43,Streaming,Y,Y,111,0:04:25,3,265.1226852,4.416666667
ID3149,Jim,2021-02-24,17:47:02,Admin Support,Y,Y,97,0:03:46,5,226.1046296,3.766666667
ID3150,Diane,2021-02-24,17:47:02,Streaming,Y,Y,93,0:05:31,4,331.1532407,5.516666667
ID3151,Becky,2021-02-24,17:55:41,Streaming,Y,Y,24,0:02:25,3,145.0671296,2.416666667
ID3152,Martha,2021-02-24,17:55:41,Technical Support,Y,Y,84,0:01:49,1,109.050463,1.816666667
ID3153,Stewart,2021-02-25,9:10:05,Contract related,Y,Y,17,0:01:56,4,116.0537037,1.933333333
ID3154,Stewart,2021-02-25,9:10:05,Technical Support,Y,Y,55,0:04:03,4,243.1125,4.05
ID3155,Greg,2021-02-25,9:10:05,Payment related,Y,Y,118,0:01:13,3,73.0337963,1.216666667
ID3156,Dan,2021-02-25,9:10:05,Streaming,Y,Y,109,0:02:57,5,177.0819444,2.95
ID3157,Stewart,2021-02-25,9:15:50,Technical Support,Y,Y,33,0:02:37,4,157.0726852,2.616666667
ID3158,Joe,2021-02-25,9:15:50,Contract related,Y,Y,18,0:05:59,4,359.1662037,5.983333333
ID3159,Stewart,2021-02-25,10:06:14,Admin Support,Y,Y,99,0:04:12,2,252.1166667,4.2
ID3160,Martha,2021-02-25,10:06:14,Contract related,Y,Y,111,0:02:29,3,149.0689815,2.483333333
ID3161,Diane,2021-02-25,10:19:12,Admin Support,N,N,,,,0,0
ID3162,Diane,2021-02-25,10:19:12,Payment related,Y,Y,82,0:06:47,5,407.1884259,6.783333333
ID3163,Becky,2021-02-25,10:20:38,Admin Support,Y,Y,48,0:05:40,3,340.1574074,5.666666667
ID3164,Joe,2021-02-25,10:20:38,Technical Support,Y,Y,83,0:04:53,3,293.1356481,4.883333333
ID3165,Dan,2021-02-25,10:46:34,Technical Support,Y,Y,102,0:02:12,5,132.0611111,2.2
ID3166,Joe,2021-02-25,10:46:34,Admin Support,Y,Y,124,0:01:23,1,83.03842593,1.383333333
ID3167,Martha,2021-02-25,10:52:19,Streaming,N,N,,,,0,0
ID3168,Joe,2021-02-25,10:52:19,Streaming,Y,Y,82,0:03:32,3,212.0981481,3.533333333
